scraped_at,sldc_ts,frequency,escom,biomass_mw,cogen_mw,minihydro_mw,wind_mw,solar_mw,grid_drawal_mw,total_mw
2026-05-10T01:52:32,10/05/2026 01:45:01,50.0,TOTAL_IPPS,14.0,126.0,69.0,599.0,0.0,813.0,808.0
2026-05-10T01:53:33,10/05/2026 01:45:01,50.0,BESCOM,5.0,0.0,6.0,59.0,20.0,72.0,90.0
2026-05-10T01:53:33,10/05/2026 01:45:01,50.0,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:53:33,10/05/2026 01:45:01,50.0,CESC,1.0,0.0,17.0,38.0,1.0,57.0,57.0
2026-05-10T01:53:33,10/05/2026 01:45:01,50.0,GESCOM,7.0,33.0,2.0,387.0,8.0,431.0,437.0
2026-05-10T01:53:33,10/05/2026 01:45:01,50.0,HESCOM,0.0,91.0,0.0,108.0,44.0,200.0,243.0
2026-05-10T01:53:33,10/05/2026 01:45:01,50.0,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:53:33,10/05/2026 01:45:01,50.0,TOTAL_IPPS,14.0,126.0,69.0,599.0,0.0,813.0,808.0
2026-05-10T01:54:34,10/05/2026 01:50:01,49.98,BESCOM,6.0,0.0,6.0,58.0,20.0,72.0,90.0
2026-05-10T01:54:34,10/05/2026 01:50:01,49.98,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:54:34,10/05/2026 01:50:01,49.98,CESC,1.0,0.0,24.0,37.0,1.0,63.0,63.0
2026-05-10T01:54:34,10/05/2026 01:50:01,49.98,GESCOM,8.0,26.0,1.0,404.0,8.0,440.0,447.0
2026-05-10T01:54:34,10/05/2026 01:50:01,49.98,HESCOM,0.0,99.0,0.0,131.0,44.0,231.0,274.0
2026-05-10T01:54:34,10/05/2026 01:50:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:54:34,10/05/2026 01:50:01,49.98,TOTAL_IPPS,15.0,127.0,76.0,640.0,0.0,864.0,858.0
2026-05-10T01:55:52,10/05/2026 01:50:01,49.98,BESCOM,6.0,0.0,6.0,58.0,20.0,72.0,90.0
2026-05-10T01:55:52,10/05/2026 01:50:01,49.98,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:55:52,10/05/2026 01:50:01,49.98,CESC,1.0,0.0,24.0,37.0,1.0,63.0,63.0
2026-05-10T01:55:52,10/05/2026 01:50:01,49.98,GESCOM,8.0,26.0,1.0,404.0,8.0,440.0,447.0
2026-05-10T01:55:52,10/05/2026 01:50:01,49.98,HESCOM,0.0,99.0,0.0,131.0,44.0,231.0,274.0
2026-05-10T01:55:52,10/05/2026 01:50:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:55:52,10/05/2026 01:50:01,49.98,TOTAL_IPPS,15.0,127.0,76.0,640.0,0.0,864.0,858.0
2026-05-10T01:57:41,10/05/2026 01:50:01,49.98,BESCOM,6.0,0.0,6.0,58.0,20.0,72.0,90.0
2026-05-10T01:57:41,10/05/2026 01:50:01,49.98,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:57:41,10/05/2026 01:50:01,49.98,CESC,1.0,0.0,24.0,37.0,1.0,63.0,63.0
2026-05-10T01:57:41,10/05/2026 01:50:01,49.98,GESCOM,8.0,26.0,1.0,404.0,8.0,440.0,447.0
2026-05-10T01:57:41,10/05/2026 01:50:01,49.98,HESCOM,0.0,99.0,0.0,131.0,44.0,231.0,274.0
2026-05-10T01:57:41,10/05/2026 01:50:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:57:41,10/05/2026 01:50:01,49.98,TOTAL_IPPS,15.0,127.0,76.0,640.0,0.0,864.0,858.0
2026-05-10T01:58:23,10/05/2026 01:50:01,49.98,BESCOM,6.0,0.0,6.0,58.0,20.0,72.0,90.0
2026-05-10T01:58:23,10/05/2026 01:50:01,49.98,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:58:23,10/05/2026 01:50:01,49.98,CESC,1.0,0.0,24.0,37.0,1.0,63.0,63.0
2026-05-10T01:58:23,10/05/2026 01:50:01,49.98,GESCOM,8.0,26.0,1.0,404.0,8.0,440.0,447.0
2026-05-10T01:58:23,10/05/2026 01:50:01,49.98,HESCOM,0.0,99.0,0.0,131.0,44.0,231.0,274.0
2026-05-10T01:58:23,10/05/2026 01:50:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:58:23,10/05/2026 01:50:01,49.98,TOTAL_IPPS,15.0,127.0,76.0,640.0,0.0,864.0,858.0
2026-05-10T01:58:41,10/05/2026 01:50:01,49.98,BESCOM,6.0,0.0,6.0,58.0,20.0,72.0,90.0
2026-05-10T01:58:41,10/05/2026 01:50:01,49.98,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:58:41,10/05/2026 01:50:01,49.98,CESC,1.0,0.0,24.0,37.0,1.0,63.0,63.0
2026-05-10T01:58:41,10/05/2026 01:50:01,49.98,GESCOM,8.0,26.0,1.0,404.0,8.0,440.0,447.0
2026-05-10T01:58:41,10/05/2026 01:50:01,49.98,HESCOM,0.0,99.0,0.0,131.0,44.0,231.0,274.0
2026-05-10T01:58:41,10/05/2026 01:50:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:58:41,10/05/2026 01:50:01,49.98,TOTAL_IPPS,15.0,127.0,76.0,640.0,0.0,864.0,858.0
2026-05-10T01:59:41,10/05/2026 01:50:01,49.98,BESCOM,6.0,0.0,6.0,58.0,20.0,72.0,90.0
2026-05-10T01:59:41,10/05/2026 01:50:01,49.98,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T01:59:41,10/05/2026 01:50:01,49.98,CESC,1.0,0.0,24.0,37.0,1.0,63.0,63.0
2026-05-10T01:59:41,10/05/2026 01:50:01,49.98,GESCOM,8.0,26.0,1.0,404.0,8.0,440.0,447.0
2026-05-10T01:59:41,10/05/2026 01:50:01,49.98,HESCOM,0.0,99.0,0.0,131.0,44.0,231.0,274.0
2026-05-10T01:59:41,10/05/2026 01:50:01,49.98,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T01:59:41,10/05/2026 01:50:01,49.98,TOTAL_IPPS,15.0,127.0,76.0,640.0,0.0,864.0,858.0
2026-05-10T02:00:42,10/05/2026 01:55:01,49.99,BESCOM,6.0,0.0,6.0,60.0,20.0,73.0,92.0
2026-05-10T02:00:42,10/05/2026 01:55:01,49.99,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T02:00:42,10/05/2026 01:55:01,49.99,CESC,1.0,0.0,21.0,36.0,1.0,59.0,59.0
2026-05-10T02:00:42,10/05/2026 01:55:01,49.99,GESCOM,8.0,23.0,2.0,413.0,8.0,449.0,454.0
2026-05-10T02:00:42,10/05/2026 01:55:01,49.99,HESCOM,0.0,108.0,0.0,130.0,44.0,239.0,282.0
2026-05-10T02:00:42,10/05/2026 01:55:01,49.99,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:00:42,10/05/2026 01:55:01,49.99,TOTAL_IPPS,15.0,135.0,74.0,638.0,0.0,868.0,862.0
2026-05-10T02:01:41,10/05/2026 01:55:01,49.99,BESCOM,6.0,0.0,6.0,60.0,20.0,73.0,92.0
2026-05-10T02:01:41,10/05/2026 01:55:01,49.99,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T02:01:41,10/05/2026 01:55:01,49.99,CESC,1.0,0.0,21.0,36.0,1.0,59.0,59.0
2026-05-10T02:01:41,10/05/2026 01:55:01,49.99,GESCOM,8.0,23.0,2.0,413.0,8.0,449.0,454.0
2026-05-10T02:01:41,10/05/2026 01:55:01,49.99,HESCOM,0.0,108.0,0.0,130.0,44.0,239.0,282.0
2026-05-10T02:01:41,10/05/2026 01:55:01,49.99,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:01:41,10/05/2026 01:55:01,49.99,TOTAL_IPPS,15.0,135.0,74.0,638.0,0.0,868.0,862.0
2026-05-10T02:02:41,10/05/2026 01:55:01,49.99,BESCOM,6.0,0.0,6.0,60.0,20.0,73.0,92.0
2026-05-10T02:02:41,10/05/2026 01:55:01,49.99,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T02:02:41,10/05/2026 01:55:01,49.99,CESC,1.0,0.0,21.0,36.0,1.0,59.0,59.0
2026-05-10T02:02:41,10/05/2026 01:55:01,49.99,GESCOM,8.0,23.0,2.0,413.0,8.0,449.0,454.0
2026-05-10T02:02:41,10/05/2026 01:55:01,49.99,HESCOM,0.0,108.0,0.0,130.0,44.0,239.0,282.0
2026-05-10T02:02:41,10/05/2026 01:55:01,49.99,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:02:41,10/05/2026 01:55:01,49.99,TOTAL_IPPS,15.0,135.0,74.0,638.0,0.0,868.0,862.0
2026-05-10T02:03:41,10/05/2026 01:55:01,49.99,BESCOM,6.0,0.0,6.0,60.0,20.0,73.0,92.0
2026-05-10T02:03:41,10/05/2026 01:55:01,49.99,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T02:03:41,10/05/2026 01:55:01,49.99,CESC,1.0,0.0,21.0,36.0,1.0,59.0,59.0
2026-05-10T02:03:41,10/05/2026 01:55:01,49.99,GESCOM,8.0,23.0,2.0,413.0,8.0,449.0,454.0
2026-05-10T02:03:41,10/05/2026 01:55:01,49.99,HESCOM,0.0,108.0,0.0,130.0,44.0,239.0,282.0
2026-05-10T02:03:41,10/05/2026 01:55:01,49.99,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:03:41,10/05/2026 01:55:01,49.99,TOTAL_IPPS,15.0,135.0,74.0,638.0,0.0,868.0,862.0
2026-05-10T02:04:41,10/05/2026 02:00:01,50.02,BESCOM,6.0,0.0,6.0,56.0,20.0,69.0,88.0
2026-05-10T02:04:41,10/05/2026 02:00:01,50.02,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T02:04:41,10/05/2026 02:00:01,50.02,CESC,1.0,0.0,21.0,36.0,1.0,60.0,59.0
2026-05-10T02:04:41,10/05/2026 02:00:01,50.02,GESCOM,8.0,19.0,0.0,406.0,8.0,434.0,441.0
2026-05-10T02:04:41,10/05/2026 02:00:01,50.02,HESCOM,0.0,113.0,0.0,126.0,44.0,239.0,283.0
2026-05-10T02:04:41,10/05/2026 02:00:01,50.02,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:04:41,10/05/2026 02:00:01,50.02,TOTAL_IPPS,15.0,133.0,72.0,635.0,0.0,861.0,855.0
2026-05-10T02:05:41,10/05/2026 02:00:01,50.02,BESCOM,6.0,0.0,6.0,56.0,20.0,69.0,88.0
2026-05-10T02:05:41,10/05/2026 02:00:01,50.02,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T02:05:41,10/05/2026 02:00:01,50.02,CESC,1.0,0.0,21.0,36.0,1.0,60.0,59.0
2026-05-10T02:05:41,10/05/2026 02:00:01,50.02,GESCOM,8.0,19.0,0.0,406.0,8.0,434.0,441.0
2026-05-10T02:05:41,10/05/2026 02:00:01,50.02,HESCOM,0.0,113.0,0.0,126.0,44.0,239.0,283.0
2026-05-10T02:05:41,10/05/2026 02:00:01,50.02,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:05:41,10/05/2026 02:00:01,50.02,TOTAL_IPPS,15.0,133.0,72.0,635.0,0.0,861.0,855.0
2026-05-10T02:06:41,10/05/2026 02:00:01,50.02,BESCOM,6.0,0.0,6.0,56.0,20.0,69.0,88.0
2026-05-10T02:06:41,10/05/2026 02:00:01,50.02,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T02:06:41,10/05/2026 02:00:01,50.02,CESC,1.0,0.0,21.0,36.0,1.0,60.0,59.0
2026-05-10T02:06:41,10/05/2026 02:00:01,50.02,GESCOM,8.0,19.0,0.0,406.0,8.0,434.0,441.0
2026-05-10T02:06:41,10/05/2026 02:00:01,50.02,HESCOM,0.0,113.0,0.0,126.0,44.0,239.0,283.0
2026-05-10T02:06:41,10/05/2026 02:00:01,50.02,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:06:41,10/05/2026 02:00:01,50.02,TOTAL_IPPS,15.0,133.0,72.0,635.0,0.0,861.0,855.0
2026-05-10T02:07:41,10/05/2026 02:00:01,50.02,BESCOM,6.0,0.0,6.0,56.0,20.0,69.0,88.0
2026-05-10T02:07:41,10/05/2026 02:00:01,50.02,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T02:07:41,10/05/2026 02:00:01,50.02,CESC,1.0,0.0,21.0,36.0,1.0,60.0,59.0
2026-05-10T02:07:41,10/05/2026 02:00:01,50.02,GESCOM,8.0,19.0,0.0,406.0,8.0,434.0,441.0
2026-05-10T02:07:41,10/05/2026 02:00:01,50.02,HESCOM,0.0,113.0,0.0,126.0,44.0,239.0,283.0
2026-05-10T02:07:41,10/05/2026 02:00:01,50.02,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:07:41,10/05/2026 02:00:01,50.02,TOTAL_IPPS,15.0,133.0,72.0,635.0,0.0,861.0,855.0
2026-05-10T02:08:23,10/05/2026 02:00:01,50.02,BESCOM,6.0,0.0,6.0,56.0,20.0,69.0,88.0
2026-05-10T02:08:23,10/05/2026 02:00:01,50.02,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T02:08:23,10/05/2026 02:00:01,50.02,CESC,1.0,0.0,21.0,36.0,1.0,60.0,59.0
2026-05-10T02:08:23,10/05/2026 02:00:01,50.02,GESCOM,8.0,19.0,0.0,406.0,8.0,434.0,441.0
2026-05-10T02:08:23,10/05/2026 02:00:01,50.02,HESCOM,0.0,113.0,0.0,126.0,44.0,239.0,283.0
2026-05-10T02:08:23,10/05/2026 02:00:01,50.02,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:08:23,10/05/2026 02:00:01,50.02,TOTAL_IPPS,15.0,133.0,72.0,635.0,0.0,861.0,855.0
2026-05-10T02:08:41,10/05/2026 02:00:01,50.02,BESCOM,6.0,0.0,6.0,56.0,20.0,69.0,88.0
2026-05-10T02:08:41,10/05/2026 02:00:01,50.02,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T02:08:41,10/05/2026 02:00:01,50.02,CESC,1.0,0.0,21.0,36.0,1.0,60.0,59.0
2026-05-10T02:08:41,10/05/2026 02:00:01,50.02,GESCOM,8.0,19.0,0.0,406.0,8.0,434.0,441.0
2026-05-10T02:08:41,10/05/2026 02:00:01,50.02,HESCOM,0.0,113.0,0.0,126.0,44.0,239.0,283.0
2026-05-10T02:08:41,10/05/2026 02:00:01,50.02,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:08:41,10/05/2026 02:00:01,50.02,TOTAL_IPPS,15.0,133.0,72.0,635.0,0.0,861.0,855.0
2026-05-10T02:09:30,10/05/2026 02:00:01,50.02,BESCOM,6.0,0.0,6.0,56.0,20.0,69.0,88.0
2026-05-10T02:09:30,10/05/2026 02:00:01,50.02,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T02:09:30,10/05/2026 02:00:01,50.02,CESC,1.0,0.0,21.0,36.0,1.0,60.0,59.0
2026-05-10T02:09:30,10/05/2026 02:00:01,50.02,GESCOM,8.0,19.0,0.0,406.0,8.0,434.0,441.0
2026-05-10T02:09:30,10/05/2026 02:00:01,50.02,HESCOM,0.0,113.0,0.0,126.0,44.0,239.0,283.0
2026-05-10T02:09:30,10/05/2026 02:00:01,50.02,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:09:30,10/05/2026 02:00:01,50.02,TOTAL_IPPS,15.0,133.0,72.0,635.0,0.0,861.0,855.0
2026-05-10T02:09:41,10/05/2026 02:00:01,50.02,BESCOM,6.0,0.0,6.0,56.0,20.0,69.0,88.0
2026-05-10T02:09:41,10/05/2026 02:00:01,50.02,MESCOM,0.0,0.0,43.0,0.0,0.0,43.0,43.0
2026-05-10T02:09:41,10/05/2026 02:00:01,50.02,CESC,1.0,0.0,21.0,36.0,1.0,60.0,59.0
2026-05-10T02:09:41,10/05/2026 02:00:01,50.02,GESCOM,8.0,19.0,0.0,406.0,8.0,434.0,441.0
2026-05-10T02:09:41,10/05/2026 02:00:01,50.02,HESCOM,0.0,113.0,0.0,126.0,44.0,239.0,283.0
2026-05-10T02:09:41,10/05/2026 02:00:01,50.02,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:09:41,10/05/2026 02:00:01,50.02,TOTAL_IPPS,15.0,133.0,72.0,635.0,0.0,861.0,855.0
2026-05-10T02:10:58,10/05/2026 02:05:01,49.94,BESCOM,6.0,0.0,6.0,54.0,20.0,67.0,86.0
2026-05-10T02:10:58,10/05/2026 02:05:01,49.94,MESCOM,0.0,0.0,40.0,0.0,0.0,41.0,40.0
2026-05-10T02:10:58,10/05/2026 02:05:01,49.94,CESC,1.0,0.0,21.0,35.0,1.0,59.0,58.0
2026-05-10T02:10:58,10/05/2026 02:05:01,49.94,GESCOM,8.0,29.0,0.0,400.0,8.0,438.0,445.0
2026-05-10T02:10:58,10/05/2026 02:05:01,49.94,HESCOM,0.0,114.0,0.0,121.0,44.0,236.0,279.0
2026-05-10T02:10:58,10/05/2026 02:05:01,49.94,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:10:58,10/05/2026 02:05:01,49.94,TOTAL_IPPS,15.0,145.0,69.0,617.0,0.0,852.0,846.0
2026-05-10T02:11:58,10/05/2026 02:05:01,49.94,BESCOM,6.0,0.0,6.0,54.0,20.0,67.0,86.0
2026-05-10T02:11:58,10/05/2026 02:05:01,49.94,MESCOM,0.0,0.0,40.0,0.0,0.0,41.0,40.0
2026-05-10T02:11:58,10/05/2026 02:05:01,49.94,CESC,1.0,0.0,21.0,35.0,1.0,59.0,58.0
2026-05-10T02:11:58,10/05/2026 02:05:01,49.94,GESCOM,8.0,29.0,0.0,400.0,8.0,438.0,445.0
2026-05-10T02:11:58,10/05/2026 02:05:01,49.94,HESCOM,0.0,114.0,0.0,121.0,44.0,236.0,279.0
2026-05-10T02:11:58,10/05/2026 02:05:01,49.94,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:11:58,10/05/2026 02:05:01,49.94,TOTAL_IPPS,15.0,145.0,69.0,617.0,0.0,852.0,846.0
2026-05-10T02:12:58,10/05/2026 02:05:01,49.94,BESCOM,6.0,0.0,6.0,54.0,20.0,67.0,86.0
2026-05-10T02:12:58,10/05/2026 02:05:01,49.94,MESCOM,0.0,0.0,40.0,0.0,0.0,41.0,40.0
2026-05-10T02:12:58,10/05/2026 02:05:01,49.94,CESC,1.0,0.0,21.0,35.0,1.0,59.0,58.0
2026-05-10T02:12:58,10/05/2026 02:05:01,49.94,GESCOM,8.0,29.0,0.0,400.0,8.0,438.0,445.0
2026-05-10T02:12:58,10/05/2026 02:05:01,49.94,HESCOM,0.0,114.0,0.0,121.0,44.0,236.0,279.0
2026-05-10T02:12:58,10/05/2026 02:05:01,49.94,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:12:58,10/05/2026 02:05:01,49.94,TOTAL_IPPS,15.0,145.0,69.0,617.0,0.0,852.0,846.0
2026-05-10T02:14:22,10/05/2026 02:10:01,49.91,BESCOM,6.0,0.0,6.0,50.0,20.0,64.0,82.0
2026-05-10T02:14:22,10/05/2026 02:10:01,49.91,MESCOM,0.0,0.0,40.0,0.0,0.0,40.0,40.0
2026-05-10T02:14:22,10/05/2026 02:10:01,49.91,CESC,0.0,0.0,21.0,35.0,1.0,59.0,57.0
2026-05-10T02:14:22,10/05/2026 02:10:01,49.91,GESCOM,8.0,21.0,0.0,401.0,8.0,431.0,438.0
2026-05-10T02:14:22,10/05/2026 02:10:01,49.91,HESCOM,0.0,120.0,0.0,106.0,44.0,228.0,270.0
2026-05-10T02:14:22,10/05/2026 02:10:01,49.91,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:14:22,10/05/2026 02:10:01,49.91,TOTAL_IPPS,16.0,143.0,69.0,589.0,0.0,823.0,817.0
2026-05-10T02:15:23,10/05/2026 02:10:01,49.91,BESCOM,6.0,0.0,6.0,50.0,20.0,64.0,82.0
2026-05-10T02:15:23,10/05/2026 02:10:01,49.91,MESCOM,0.0,0.0,40.0,0.0,0.0,40.0,40.0
2026-05-10T02:15:23,10/05/2026 02:10:01,49.91,CESC,0.0,0.0,21.0,35.0,1.0,59.0,57.0
2026-05-10T02:15:23,10/05/2026 02:10:01,49.91,GESCOM,8.0,21.0,0.0,401.0,8.0,431.0,438.0
2026-05-10T02:15:23,10/05/2026 02:10:01,49.91,HESCOM,0.0,120.0,0.0,106.0,44.0,228.0,270.0
2026-05-10T02:15:23,10/05/2026 02:10:01,49.91,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:15:23,10/05/2026 02:10:01,49.91,TOTAL_IPPS,16.0,143.0,69.0,589.0,0.0,823.0,817.0
2026-05-10T02:16:23,10/05/2026 02:10:01,49.91,BESCOM,6.0,0.0,6.0,50.0,20.0,64.0,82.0
2026-05-10T02:16:23,10/05/2026 02:10:01,49.91,MESCOM,0.0,0.0,40.0,0.0,0.0,40.0,40.0
2026-05-10T02:16:23,10/05/2026 02:10:01,49.91,CESC,0.0,0.0,21.0,35.0,1.0,59.0,57.0
2026-05-10T02:16:23,10/05/2026 02:10:01,49.91,GESCOM,8.0,21.0,0.0,401.0,8.0,431.0,438.0
2026-05-10T02:16:23,10/05/2026 02:10:01,49.91,HESCOM,0.0,120.0,0.0,106.0,44.0,228.0,270.0
2026-05-10T02:16:23,10/05/2026 02:10:01,49.91,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:16:23,10/05/2026 02:10:01,49.91,TOTAL_IPPS,16.0,143.0,69.0,589.0,0.0,823.0,817.0
2026-05-10T02:16:59,10/05/2026 02:10:01,49.91,BESCOM,6.0,0.0,6.0,50.0,20.0,64.0,82.0
2026-05-10T02:16:59,10/05/2026 02:10:01,49.91,MESCOM,0.0,0.0,40.0,0.0,0.0,40.0,40.0
2026-05-10T02:16:59,10/05/2026 02:10:01,49.91,CESC,0.0,0.0,21.0,35.0,1.0,59.0,57.0
2026-05-10T02:16:59,10/05/2026 02:10:01,49.91,GESCOM,8.0,21.0,0.0,401.0,8.0,431.0,438.0
2026-05-10T02:16:59,10/05/2026 02:10:01,49.91,HESCOM,0.0,120.0,0.0,106.0,44.0,228.0,270.0
2026-05-10T02:16:59,10/05/2026 02:10:01,49.91,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:16:59,10/05/2026 02:10:01,49.91,TOTAL_IPPS,16.0,143.0,69.0,589.0,0.0,823.0,817.0
2026-05-10T02:17:23,10/05/2026 02:10:01,49.91,BESCOM,6.0,0.0,6.0,50.0,20.0,64.0,82.0
2026-05-10T02:17:23,10/05/2026 02:10:01,49.91,MESCOM,0.0,0.0,40.0,0.0,0.0,40.0,40.0
2026-05-10T02:17:23,10/05/2026 02:10:01,49.91,CESC,0.0,0.0,21.0,35.0,1.0,59.0,57.0
2026-05-10T02:17:23,10/05/2026 02:10:01,49.91,GESCOM,8.0,21.0,0.0,401.0,8.0,431.0,438.0
2026-05-10T02:17:23,10/05/2026 02:10:01,49.91,HESCOM,0.0,120.0,0.0,106.0,44.0,228.0,270.0
2026-05-10T02:17:23,10/05/2026 02:10:01,49.91,PAVAGADA SOLAR PARK,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-10T02:17:23,10/05/2026 02:10:01,49.91,TOTAL_IPPS,16.0,143.0,69.0,589.0,0.0,823.0,817.0
