scraped_at,sldc_ts,frequency,total_gen_mw,ncep_mw,cgs_mw,state_thermal_mw,major_hydro_mw,ipp_thermal_mw,other_hydro_mw,plant,capacity_mw,generation_mw
2026-05-07T01:41:01,07/05/2026 01:35,50.03,12101.0,1010.0,5806.0,2919.0,1282.0,477.0,313.0,KODSALLI,120.0,39.0
2026-05-07T01:41:01,07/05/2026 01:35,50.03,12101.0,1010.0,5806.0,2919.0,1282.0,477.0,313.0,KADRA,150.0,0.0
2026-05-07T01:41:01,07/05/2026 01:35,50.03,12101.0,1010.0,5806.0,2919.0,1282.0,477.0,313.0,GERUSOPPA,240.0,116.0
2026-05-07T01:41:01,07/05/2026 01:35,50.03,12101.0,1010.0,5806.0,2919.0,1282.0,477.0,313.0,JOG,139.2,71.0
2026-05-07T01:41:01,07/05/2026 01:35,50.03,12101.0,1010.0,5806.0,2919.0,1282.0,477.0,313.0,LPH,55.0,12.0
2026-05-07T01:41:01,07/05/2026 01:35,50.03,12101.0,1010.0,5806.0,2919.0,1282.0,477.0,313.0,SUPA,100.0,74.0
2026-05-07T01:41:01,07/05/2026 01:35,50.03,12101.0,1010.0,5806.0,2919.0,1282.0,477.0,313.0,SHIMSHA,17.2,0.0
2026-05-07T01:41:01,07/05/2026 01:35,50.03,12101.0,1010.0,5806.0,2919.0,1282.0,477.0,313.0,SHIVASAMUDRA,42.0,0.0
2026-05-07T01:41:01,07/05/2026 01:35,50.03,12101.0,1010.0,5806.0,2919.0,1282.0,477.0,313.0,MANIDAM,9.0,1.0
2026-05-07T01:41:01,07/05/2026 01:35,50.03,12101.0,1010.0,5806.0,2919.0,1282.0,477.0,313.0,MUNRABAD,38.0,0.0
2026-05-07T01:41:01,07/05/2026 01:35,50.03,12101.0,1010.0,5806.0,2919.0,1282.0,477.0,313.0,BHADRA,39.2,0.0
2026-05-07T01:41:01,07/05/2026 01:35,50.03,12101.0,1010.0,5806.0,2919.0,1282.0,477.0,313.0,GHATAPRABHA,32.0,0.0
2026-05-07T01:41:01,07/05/2026 01:35,50.03,12101.0,1010.0,5806.0,2919.0,1282.0,477.0,313.0,ALMATTI,290.0,0.0
2026-05-07T01:41:01,07/05/2026 01:35,50.03,12101.0,1010.0,5806.0,2919.0,1282.0,477.0,313.0,JINDAL,1460.0,279.0
2026-05-07T01:41:01,07/05/2026 01:35,50.03,12101.0,1010.0,5806.0,2919.0,1282.0,477.0,313.0,UPCL,1200.0,477.0
2026-05-07T01:41:01,07/05/2026 01:35,50.03,12101.0,1010.0,5806.0,2919.0,1282.0,477.0,313.0,YCCP,370.0,0.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,RTPS,1720.0,919.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,BTPS,1700.0,1463.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,YTPS,1600.0,541.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,SHARAVATHI,1035.0,750.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,NAGJHARI,900.0,415.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,VARAHI,460.0,124.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,KODSALLI,120.0,39.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,KADRA,150.0,0.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,GERUSOPPA,240.0,116.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,JOG,139.2,71.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,LPH,55.0,13.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,SUPA,100.0,74.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,SHIMSHA,17.2,0.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,SHIVASAMUDRA,42.0,0.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,MANIDAM,9.0,2.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,MUNRABAD,38.0,0.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,BHADRA,39.2,0.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,GHATAPRABHA,32.0,0.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,ALMATTI,290.0,0.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,JINDAL,1460.0,261.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,UPCL,1200.0,478.0
2026-05-07T01:51:04,07/05/2026 01:45,50.01,11973.0,947.0,5755.0,2923.0,1289.0,478.0,315.0,YCCP,370.0,0.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,RTPS,1720.0,924.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,BTPS,1700.0,1452.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,YTPS,1600.0,540.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,SHARAVATHI,1035.0,749.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,NAGJHARI,900.0,416.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,VARAHI,460.0,41.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,KODSALLI,120.0,39.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,KADRA,150.0,0.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,GERUSOPPA,240.0,116.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,JOG,139.2,71.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,LPH,55.0,12.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,SUPA,100.0,74.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,SHIMSHA,17.2,0.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,SHIVASAMUDRA,42.0,0.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,MANIDAM,9.0,1.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,MUNRABAD,38.0,0.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,BHADRA,39.2,0.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,GHATAPRABHA,32.0,0.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,ALMATTI,290.0,0.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,JINDAL,1460.0,245.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,UPCL,1200.0,477.0
2026-05-07T02:01:06,07/05/2026 01:55,50.02,11884.0,892.0,5834.0,2916.0,1206.0,477.0,313.0,YCCP,370.0,0.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,RTPS,1720.0,922.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,BTPS,1700.0,1456.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,YTPS,1600.0,542.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,SHARAVATHI,1035.0,741.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,NAGJHARI,900.0,418.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,VARAHI,460.0,42.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,KODSALLI,120.0,0.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,KADRA,150.0,0.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,GERUSOPPA,240.0,58.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,JOG,139.2,72.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,LPH,55.0,12.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,SUPA,100.0,74.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,SHIMSHA,17.2,0.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,SHIVASAMUDRA,42.0,0.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,MANIDAM,9.0,2.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,MUNRABAD,38.0,0.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,BHADRA,39.2,0.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,GHATAPRABHA,32.0,0.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,ALMATTI,290.0,0.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,JINDAL,1460.0,337.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,UPCL,1200.0,476.0
2026-05-07T02:11:08,07/05/2026 02:05,50.01,11825.0,824.0,5929.0,2920.0,1201.0,476.0,218.0,YCCP,370.0,0.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,RTPS,1720.0,919.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,BTPS,1700.0,1453.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,YTPS,1600.0,549.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,SHARAVATHI,1035.0,745.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,NAGJHARI,900.0,416.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,VARAHI,460.0,42.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,KODSALLI,120.0,0.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,KADRA,150.0,0.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,GERUSOPPA,240.0,58.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,JOG,139.2,72.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,LPH,55.0,12.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,SUPA,100.0,74.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,SHIMSHA,17.2,0.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,SHIVASAMUDRA,42.0,0.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,MANIDAM,9.0,2.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,MUNRABAD,38.0,0.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,BHADRA,39.2,0.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,GHATAPRABHA,32.0,0.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,ALMATTI,290.0,0.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,JINDAL,1460.0,299.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,UPCL,1200.0,477.0
2026-05-07T02:21:09,07/05/2026 02:15,49.99,11969.0,798.0,6022.0,2921.0,1203.0,477.0,218.0,YCCP,370.0,0.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,RTPS,1720.0,918.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,BTPS,1700.0,1451.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,YTPS,1600.0,555.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,SHARAVATHI,1035.0,745.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,NAGJHARI,900.0,416.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,VARAHI,460.0,42.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,KODSALLI,120.0,0.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,KADRA,150.0,0.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,GERUSOPPA,240.0,57.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,JOG,139.2,72.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,LPH,55.0,12.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,SUPA,100.0,74.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,SHIMSHA,17.2,0.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,SHIVASAMUDRA,42.0,0.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,MANIDAM,9.0,2.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,MUNRABAD,38.0,0.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,BHADRA,39.2,0.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,GHATAPRABHA,32.0,0.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,ALMATTI,290.0,0.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,JINDAL,1460.0,222.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,UPCL,1200.0,478.0
2026-05-07T02:31:19,07/05/2026 02:25,50.01,11966.0,784.0,6133.0,2924.0,1203.0,478.0,217.0,YCCP,370.0,0.0
